"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","biosynthetic process","GO:0009058","false","3.190178386475839e-7","6.496185031646255","5969","52","37","21110","CDH1,BCL2,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,TGIF1,E2F1,BMP7,VIM,XRN2,CD34,HPRT1,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CUX1,CYBB,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,KDR,IL1B,PPARA"
"GO:BP","regulation of anatomical structure morphogenesis","GO:0022603","false","3.4070589271815187e-7","6.46762035497675","880","52","16","21110","CDH1,RAB21,PTEN,SIRT1,NOTCH1,BMP7,CD34,VEGFA,STAT3,KLF4,CUX1,CYBB,CXCL10,TGFB1,KDR,IL1B"
"GO:BP","negative regulation of apoptotic process","GO:0043066","false","3.641457709864023e-7","6.4387247293673635","884","52","16","21110","BCL2,PDCD4,SIRT1,BTG2,NOTCH1,CCNG1,PEA15,BMP7,BAX,VEGFA,MMP9,KLF4,KDR,IL1B,PPARA,KRAS"
"GO:BP","regulation of locomotion","GO:0040012","false","3.726734326812643e-7","6.4286715663317","1033","52","17","21110","CDH1,BCL2,MET,PTEN,SIRT1,NOTCH1,ADAM17,BMP7,MMP2,VEGFA,MMP9,STAT3,KLF4,CXCL10,TGFB1,KDR,IL1B"
"GO:BP","cellular response to oxygen levels","GO:0071453","false","4.2311558067441414e-7","6.3735409820515105","164","52","9","21110","BCL2,SIRT1,NOTCH1,E2F1,BMP7,CD34,VEGFA,CYBB,SIRT2"
"GO:BP","biological regulation","GO:0065007","false","4.434085738707087e-7","6.3531959135022325","12891","52","51","21110","CDH1,GRM7,BCL2,MYB,MET,CDK4,PDCD4,RAB21,MYCN,CCND3,CDC25A,FMOD,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,CCNG1,GTF2B,ADAM17,TGIF1,PEA15,E2F1,BMP7,VIM,XRN2,CD34,BAX,HPRT1,CDKN2A,MMP2,VEGFA,MMP9,ELAVL4,STAT3,KLF4,KCNH1,CUX1,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,PER1,EIF5A2,STAU1,KDR,IL1B,PPARA,KRAS"
"GO:BP","signal transduction","GO:0007165","false","4.4824216580829534e-7","6.348487292119287","6034","52","37","21110","GRM7,BCL2,MET,CDK4,PDCD4,RAB21,CCND3,FMOD,PTEN,CCNE1,SIRT1,NOTCH1,CCNG1,ADAM17,PEA15,E2F1,BMP7,VIM,CD34,BAX,CDKN2A,MMP2,VEGFA,MMP9,STAT3,KLF4,KCNH1,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,PER1,KDR,IL1B,PPARA,KRAS"
"GO:BP","regulation of molecular function","GO:0065009","false","4.496413734996658e-7","6.347133734236358","2586","52","25","21110","BCL2,MET,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,NOTCH1,CCNG1,GTF2B,ADAM17,E2F1,BMP7,BAX,CDKN2A,VEGFA,MMP9,STAT3,KLF4,TGFB1,SIRT2,KDR,IL1B,PPARA"
"GO:BP","DNA-templated transcription","GO:0006351","false","4.681065851359816e-7","6.329655249348731","3585","52","29","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,TGIF1,E2F1,BMP7,XRN2,CDKN2A,VEGFA,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","positive regulation of macromolecule biosynthetic process","GO:0010557","false","4.688333300473739e-7","6.328981521262326","1942","52","22","21110","CDH1,MYB,MET,MYCN,E2F3,SIRT1,NOTCH1,E2F1,BMP7,VIM,CDKN2A,VEGFA,STAT3,KLF4,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,KDR,IL1B,PPARA"
"GO:BP","nucleic acid-templated transcription","GO:0097659","false","4.713321981592203e-7","6.326672891228613","3586","52","29","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,TGIF1,E2F1,BMP7,XRN2,CDKN2A,VEGFA,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","negative regulation of nucleobase-containing compound metabolic process","GO:0045934","false","4.809306897849196e-7","6.317917508268327","1558","52","20","21110","MYB,PDCD4,CCND3,CCNE1,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CUX1,TGFB1,SIRT2,PER1,PPARA"
"GO:BP","tissue morphogenesis","GO:0048729","false","5.016728823500026e-7","6.299579373885646","636","52","14","21110","BCL2,MET,MYCN,PTEN,NOTCH1,ADAM17,BMP7,MMP2,VEGFA,KLF4,CXCL10,TGFB1,KDR,KRAS"
"GO:BP","regulation of cellular catabolic process","GO:0031329","false","5.78664594905947e-7","6.237573088756826","643","52","14","21110","BCL2,MET,SIRT1,BTG2,E2F1,VIM,BAX,CDKN2A,ELAVL4,STAT3,SIRT2,KDR,IL1B,PPARA"
"GO:BP","RNA biosynthetic process","GO:0032774","false","6.06687631730986e-7","6.217034858732787","3623","52","29","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,TGIF1,E2F1,BMP7,XRN2,CDKN2A,VEGFA,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","negative regulation of cellular biosynthetic process","GO:0031327","false","6.59095406167728e-7","6.181051715340497","1586","52","20","21110","MYB,PDCD4,CCND3,CCNE1,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CD34,CDKN2A,VEGFA,STAT3,KLF4,CUX1,TGFB1,SIRT2,PER1,PPARA"
"GO:BP","neuron differentiation","GO:0030182","false","7.441905304830891e-7","6.128315860497104","1415","52","19","21110","CDH1,GRM7,BCL2,MET,RAB21,MYCN,PTEN,BTG2,NOTCH1,BMP7,VIM,XRN2,HPRT1,MMP2,VEGFA,ELAVL4,STAT3,KLF4,CUX1"
"GO:BP","ameboidal-type cell migration","GO:0001667","false","7.805758419334821e-7","6.107584893840492","429","52","12","21110","MET,PTEN,SIRT1,NOTCH1,ADAM17,BMP7,VEGFA,MMP9,KLF4,TGFB1,S100P,KDR"
"GO:BP","positive regulation of transcription by RNA polymerase II","GO:0045944","false","8.941178376077848e-7","6.04860524087929","1257","52","18","21110","MYB,MET,MYCN,E2F3,SIRT1,NOTCH1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","regulation of cell cycle phase transition","GO:1901987","false","9.143422824489919e-7","6.038891196441569","435","52","12","21110","BCL2,CDK4,CCND3,CDC25A,PTEN,CCNG1,ADAM17,E2F1,CDKN2A,KLF4,TGFB1,SIRT2"
"GO:BP","transcription by RNA polymerase II","GO:0006366","false","9.444771348046096e-7","6.024808551610212","2677","52","25","21110","MYB,MET,CDK4,MYCN,CCND3,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,TGIF1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","cellular response to organic substance","GO:0071310","false","9.882566444508204e-7","6.005130257036977","2019","52","22","21110","CDH1,BCL2,CDK4,PDCD4,CCND3,SIRT1,NOTCH1,ADAM17,E2F1,BMP7,VIM,BAX,MMP2,STAT3,KLF4,CYBB,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","regulation of cellular component organization","GO:0051128","false","0.0000010721463565792387","5.969745925915446","2462","52","24","21110","CDH1,BCL2,MET,RAB21,PTEN,SIRT1,NOTCH1,ADAM17,BMP7,VIM,BAX,CDKN2A,VEGFA,MMP9,ELAVL4,KLF4,CUX1,CXCL10,TGFB1,SIRT2,EIF5A2,KDR,IL1B,PPARA"
"GO:BP","cellular biosynthetic process","GO:0044249","false","0.0000010922773353146786","5.961667077835811","5521","52","35","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,TGIF1,E2F1,BMP7,VIM,XRN2,CD34,HPRT1,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CUX1,CYBB,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,IL1B,PPARA"
"GO:BP","positive regulation of protein metabolic process","GO:0051247","false","0.0000011366477815237163","5.94437409137072","1451","52","19","21110","BCL2,CCND3,PTEN,SIRT1,ADAM17,BMP7,VIM,BAX,CDKN2A,VEGFA,MMP9,STAT3,KLF4,TGFB1,SIRT2,EIF5A2,KDR,IL1B,KRAS"
"GO:BP","negative regulation of biosynthetic process","GO:0009890","false","0.0000011390432395915956","5.943459789213619","1636","52","20","21110","MYB,PDCD4,CCND3,CCNE1,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CD34,CDKN2A,VEGFA,STAT3,KLF4,CUX1,TGFB1,SIRT2,PER1,PPARA"
"GO:BP","cell cycle process","GO:0022402","false","0.0000012119147686254845","5.91652792209813","1281","52","18","21110","BCL2,CDK4,CCND3,CDC25A,PTEN,CCNE1,E2F3,SIRT1,CCNG1,GTF2B,ADAM17,E2F1,BMP7,CDKN2A,KLF4,TGFB1,SIRT2,IL1B"
"GO:BP","cellular response to oxygen-containing compound","GO:1901701","false","0.0000013063216460317426","5.88394987673783","1287","52","18","21110","CDH1,MET,CDK4,PDCD4,CCND3,SIRT1,E2F1,BMP7,VIM,MMP2,MMP9,STAT3,KCNH1,CYBB,CXCL10,TGFB1,SIRT2,IL1B"
"GO:BP","organic substance biosynthetic process","GO:1901576","false","0.0000013072919965223374","5.883627397641396","5894","52","36","21110","CDH1,BCL2,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,TGIF1,E2F1,BMP7,VIM,XRN2,HPRT1,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CUX1,CYBB,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,KDR,IL1B,PPARA"
"GO:BP","circulatory system development","GO:0072359","false","0.0000013450336481497488","5.871266850960477","1123","52","17","21110","PDCD4,PTEN,SIRT1,NOTCH1,BMP7,CD34,BAX,MMP2,VEGFA,STAT3,KLF4,CYBB,CXCL10,TGFB1,KDR,IL1B,PPARA"
"GO:BP","negative regulation of transcription by RNA polymerase II","GO:0000122","false","0.0000013487483232964704","5.870069082204153","967","52","16","21110","MYB,CCND3,CCNE1,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,VEGFA,STAT3,KLF4,CUX1,TGFB1,SIRT2,PER1,PPARA"
"GO:BP","morphogenesis of a branching epithelium","GO:0061138","false","0.00000142446998451263","5.846346697493563","188","52","9","21110","BCL2,MET,MYCN,NOTCH1,BMP7,VEGFA,TGFB1,KDR,KRAS"
"GO:BP","regulation of biological process","GO:0050789","false","0.0000016165403259061433","5.791413457090116","12480","52","50","21110","CDH1,GRM7,BCL2,MYB,MET,CDK4,PDCD4,RAB21,MYCN,CCND3,CDC25A,FMOD,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,CCNG1,ADAM17,TGIF1,PEA15,E2F1,BMP7,VIM,XRN2,CD34,BAX,HPRT1,CDKN2A,MMP2,VEGFA,MMP9,ELAVL4,STAT3,KLF4,KCNH1,CUX1,CYBB,CXCL10,TGFB1,SIRT2,MAP3K14,PER1,EIF5A2,STAU1,KDR,IL1B,PPARA,KRAS"
"GO:BP","regulation of RNA metabolic process","GO:0051252","false","0.0000016464815100174352","5.783443142050456","3774","52","29","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,VIM,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","nucleobase-containing compound biosynthetic process","GO:0034654","false","0.0000016598253622409799","5.779937603649638","4055","52","30","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,TGIF1,E2F1,BMP7,XRN2,HPRT1,CDKN2A,VEGFA,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","regulation of nucleobase-containing compound metabolic process","GO:0019219","false","0.0000017226116806359812","5.763812612258273","4061","52","30","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,VIM,BAX,CDKN2A,VEGFA,ELAVL4,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","positive regulation of biosynthetic process","GO:0009891","false","0.000001758909823788832","5.754756425485575","2081","52","22","21110","CDH1,MYB,MET,MYCN,E2F3,SIRT1,NOTCH1,E2F1,BMP7,VIM,CDKN2A,VEGFA,STAT3,KLF4,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,KDR,IL1B,PPARA"
"GO:BP","phosphate-containing compound metabolic process","GO:0006796","false","0.0000018532249771086707","5.732071855162509","2763","52","25","21110","BCL2,MET,CDK4,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,CCNG1,ADAM17,BMP7,BAX,HPRT1,CDKN2A,VEGFA,MMP9,STAT3,TGFB1,SIRT2,MAP3K14,KDR,IL1B,PPARA,KRAS"
"GO:BP","regulation of protein modification process","GO:0031399","false","0.00000185593752343195","5.731436647559744","1494","52","19","21110","BCL2,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,CCNG1,ADAM17,BMP7,BAX,CDKN2A,VEGFA,MMP9,TGFB1,SIRT2,KDR,IL1B,KRAS"
"GO:BP","blood vessel development","GO:0001568","false","0.0000019459581450280116","5.710866505063997","706","52","14","21110","SIRT1,NOTCH1,BMP7,CD34,BAX,MMP2,VEGFA,STAT3,KLF4,CYBB,CXCL10,TGFB1,KDR,IL1B"
"GO:BP","positive regulation of cell differentiation","GO:0045597","false","0.000002127253332250882","5.672180787367013","849","52","15","21110","BCL2,RAB21,SIRT1,NOTCH1,E2F1,BMP7,CD34,VEGFA,STAT3,CUX1,TGFB1,SIRT2,KDR,IL1B,KRAS"
"GO:BP","phosphorus metabolic process","GO:0006793","false","0.0000022436986266576657","5.649035477883518","2788","52","25","21110","BCL2,MET,CDK4,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,CCNG1,ADAM17,BMP7,BAX,HPRT1,CDKN2A,VEGFA,MMP9,STAT3,TGFB1,SIRT2,MAP3K14,KDR,IL1B,PPARA,KRAS"
"GO:BP","cell motility","GO:0048870","false","0.000002349158332407921","5.629087710947504","1705","52","20","21110","CDH1,BCL2,MET,PTEN,SIRT1,NOTCH1,ADAM17,BMP7,CD34,BAX,MMP2,VEGFA,MMP9,STAT3,KLF4,CXCL10,TGFB1,S100P,KDR,IL1B"
"GO:BP","regulation of transcription by RNA polymerase II","GO:0006357","false","0.0000024662735546905656","5.607958753894528","2564","52","24","21110","MYB,MET,CDK4,MYCN,CCND3,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","regulation of transferase activity","GO:0051338","false","0.0000025366399507599294","5.595741171917016","860","52","15","21110","MET,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,CCNG1,ADAM17,BMP7,CDKN2A,VEGFA,KLF4,KDR,IL1B"
"GO:BP","heterocycle biosynthetic process","GO:0018130","false","0.0000026114597970569647","5.583116655659158","4129","52","30","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,TGIF1,E2F1,BMP7,XRN2,HPRT1,CDKN2A,VEGFA,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","regulation of kinase activity","GO:0043549","false","0.0000026447914116230338","5.577608574045912","723","52","14","21110","MET,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,CCNG1,ADAM17,BMP7,CDKN2A,VEGFA,KDR,IL1B"
"GO:BP","reproduction","GO:0000003","false","0.000002763473046976929","5.558544766872426","1530","52","19","21110","BCL2,CDC25A,CCNE1,SIRT1,NOTCH1,E2F1,BMP7,XRN2,BAX,MMP2,VEGFA,MMP9,STAT3,TGFB1,SIRT2,EIF5A2,STAU1,KDR,IL1B"
"GO:BP","aromatic compound biosynthetic process","GO:0019438","false","0.0000027910238663361645","5.554236449798082","4140","52","30","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,TGIF1,E2F1,BMP7,XRN2,HPRT1,CDKN2A,VEGFA,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","morphogenesis of a branching structure","GO:0001763","false","0.0000028055268755872562","5.55198556661002","203","52","9","21110","BCL2,MET,MYCN,NOTCH1,BMP7,VEGFA,TGFB1,KDR,KRAS"
"GO:BP","transmembrane receptor protein serine/threonine kinase signaling pathway","GO:0007178","false","0.000003042836811463981","5.516721338401318","378","52","11","21110","PDCD4,FMOD,SIRT1,NOTCH1,ADAM17,BMP7,VIM,STAT3,TGFB1,KDR,PPARA"
"GO:BP","negative regulation of macromolecule biosynthetic process","GO:0010558","false","0.000003322498550043544","5.478535199913665","1547","52","19","21110","MYB,PDCD4,CCND3,CCNE1,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,CUX1,TGFB1,SIRT2,PER1,PPARA"
"GO:BP","regulation of response to external stimulus","GO:0032101","false","0.0000037020968291530588","5.43155222636731","1037","52","16","21110","BCL2,MET,PDCD4,PTEN,NOTCH1,ADAM17,CD34,BAX,VEGFA,MMP9,KLF4,CXCL10,SIRT2,KDR,IL1B,PPARA"
"GO:BP","post-embryonic camera-type eye development","GO:0031077","false","0.000004211638525968838","5.375548910258097","8","52","4","21110","BAX,VEGFA,KLF4,KDR"
"GO:BP","protein metabolic process","GO:0019538","false","0.00000424313265694972","5.37231339027424","5449","52","34","21110","CDH1,BCL2,MET,CDK4,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,BTG2,NOTCH1,CCNG1,GTF2B,ADAM17,BMP7,VIM,BAX,CDKN2A,MMP2,VEGFA,MMP9,ELAVL4,STAT3,KLF4,TGFB1,SIRT2,MAP3K14,PER1,EIF5A2,KDR,IL1B,PPARA,KRAS"
"GO:BP","blood vessel morphogenesis","GO:0048514","false","0.000004300597850805814","5.366471166453465","619","52","13","21110","SIRT1,NOTCH1,CD34,BAX,MMP2,VEGFA,STAT3,KLF4,CYBB,CXCL10,TGFB1,KDR,IL1B"
"GO:BP","regulation of growth","GO:0040008","false","0.000005315709402797411","5.274438768927789","630","52","13","21110","CDH1,BCL2,CDK4,RAB21,PTEN,SIRT1,NOTCH1,ADAM17,CDKN2A,VEGFA,STAT3,TGFB1,PPARA"
"GO:BP","epithelial cell migration","GO:0010631","false","0.000005332158861158356","5.273096920117761","302","52","10","21110","MET,PTEN,SIRT1,NOTCH1,ADAM17,VEGFA,MMP9,KLF4,S100P,KDR"
"GO:BP","intracellular signal transduction","GO:0035556","false","0.000005581637520529463","5.2532383706323","2669","52","24","21110","BCL2,MET,PDCD4,RAB21,PTEN,SIRT1,NOTCH1,CCNG1,PEA15,E2F1,BMP7,VIM,BAX,CDKN2A,VEGFA,MMP9,KCNH1,SIRT2,MAP3K14,PER1,KDR,IL1B,PPARA,KRAS"
"GO:BP","epithelium migration","GO:0090132","false","0.000005862774226980834","5.23189682999469","305","52","10","21110","MET,PTEN,SIRT1,NOTCH1,ADAM17,VEGFA,MMP9,KLF4,S100P,KDR"
"GO:BP","eye development","GO:0001654","false","0.000006093093070453376","5.215162188086654","404","52","11","21110","BCL2,NOTCH1,BMP7,VIM,XRN2,BAX,VEGFA,STAT3,KLF4,TGFB1,KDR"
"GO:BP","organic cyclic compound biosynthetic process","GO:1901362","false","0.000006647708799691291","5.177328012908824","4287","52","30","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,GTF2B,TGIF1,E2F1,BMP7,XRN2,HPRT1,CDKN2A,VEGFA,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","visual system development","GO:0150063","false","0.0000067508678654927","5.170640392359126","408","52","11","21110","BCL2,NOTCH1,BMP7,VIM,XRN2,BAX,VEGFA,STAT3,KLF4,TGFB1,KDR"
"GO:BP","regulation of DNA-templated transcription","GO:0006355","false","0.0000069212111581174555","5.159817900736661","3455","52","27","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","regulation of nucleic acid-templated transcription","GO:1903506","false","0.000007011713171353161","5.154175857929983","3457","52","27","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","positive regulation of cellular biosynthetic process","GO:0031328","false","0.0000070209828052196504","5.153602090575547","2023","52","21","21110","CDH1,MYB,MET,MYCN,E2F3,SIRT1,NOTCH1,E2F1,BMP7,VIM,CDKN2A,VEGFA,STAT3,KLF4,CXCL10,TGFB1,SIRT2,PER1,EIF5A2,IL1B,PPARA"
"GO:BP","tissue migration","GO:0090130","false","0.000007066629501199727","5.150787677866334","311","52","10","21110","MET,PTEN,SIRT1,NOTCH1,ADAM17,VEGFA,MMP9,KLF4,S100P,KDR"
"GO:BP","regulation of epithelial cell migration","GO:0010632","false","0.000007480310720401783","5.12608036184768","227","52","9","21110","MET,PTEN,SIRT1,NOTCH1,ADAM17,VEGFA,MMP9,KLF4,KDR"
"GO:BP","sensory system development","GO:0048880","false","0.00000785709192517137","5.104738165734941","414","52","11","21110","BCL2,NOTCH1,BMP7,VIM,XRN2,BAX,VEGFA,STAT3,KLF4,TGFB1,KDR"
"GO:BP","regulation of RNA biosynthetic process","GO:2001141","false","0.00000813609523074634","5.089583976758665","3480","52","27","21110","CDH1,MYB,MET,CDK4,PDCD4,MYCN,CCND3,PTEN,CCNE1,E2F3,SIRT1,BTG2,NOTCH1,TGIF1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,CUX1,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","regulation of catalytic activity","GO:0050790","false","0.000008809703131199184","5.055038726168466","1840","52","20","21110","BCL2,MET,PDCD4,CCND3,CDC25A,PTEN,CCNE1,SIRT1,NOTCH1,CCNG1,ADAM17,BMP7,BAX,CDKN2A,VEGFA,MMP9,STAT3,KLF4,KDR,IL1B"
"GO:BP","positive regulation of nucleobase-containing compound metabolic process","GO:0045935","false","0.000008911182166076401","5.050064678213681","2050","52","21","21110","CDH1,MYB,MET,MYCN,E2F3,SIRT1,BTG2,NOTCH1,E2F1,BMP7,BAX,CDKN2A,VEGFA,STAT3,KLF4,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","hemopoiesis","GO:0030097","false","0.000008995773052107347","5.045961509601537","944","52","15","21110","BCL2,MYB,SIRT1,NOTCH1,ADAM17,CD34,BAX,CDKN2A,VEGFA,MMP9,STAT3,KLF4,TGFB1,KDR,IL1B"
"GO:BP","gliogenesis","GO:0042063","false","0.000009284801170323793","5.0322273920379095","320","52","10","21110","MYCN,PTEN,NOTCH1,E2F1,VIM,STAT3,TGFB1,SIRT2,IL1B,KRAS"
"GO:BP","brain development","GO:0007420","false","0.000009362056258710241","5.028628753427119","798","52","14","21110","CDH1,BCL2,PTEN,BTG2,NOTCH1,CCNG1,E2F1,BMP7,XRN2,BAX,HPRT1,ELAVL4,SIRT2,KRAS"
"GO:BP","glial cell differentiation","GO:0010001","false","0.00001012254827557576","4.994710143355186","235","52","9","21110","MYCN,PTEN,NOTCH1,VIM,STAT3,TGFB1,SIRT2,IL1B,KRAS"
"GO:BP","positive regulation of RNA metabolic process","GO:0051254","false","0.000010320693932730843","4.986291101059201","1857","52","20","21110","CDH1,MYB,MET,MYCN,E2F3,SIRT1,BTG2,NOTCH1,E2F1,BMP7,CDKN2A,VEGFA,STAT3,KLF4,CXCL10,TGFB1,SIRT2,PER1,IL1B,PPARA"
"GO:BP","regulation of gliogenesis","GO:0014013","false","0.000010345602177589548","4.985244225656245","102","52","7","21110","MYCN,NOTCH1,E2F1,TGFB1,SIRT2,IL1B,KRAS"
"GO:BP","positive regulation of angiogenesis","GO:0045766","false","0.000012222386985188461","4.91284396976762","165","52","8","21110","SIRT1,CD34,VEGFA,STAT3,KLF4,CYBB,KDR,IL1B"
"GO:BP","positive regulation of vasculature development","GO:1904018","false","0.000012222386985188461","4.91284396976762","165","52","8","21110","SIRT1,CD34,VEGFA,STAT3,KLF4,CYBB,KDR,IL1B"
"GO:BP","developmental process involved in reproduction","GO:0003006","false","0.000014892607938965825","4.8270292435287745","980","52","15","21110","BCL2,SIRT1,NOTCH1,E2F1,BMP7,XRN2,BAX,MMP2,VEGFA,TGFB1,SIRT2,EIF5A2,STAU1,KDR,IL1B"
"GO:BP","epithelial tube morphogenesis","GO:0060562","false","0.00001609468829821068","4.793317429769168","339","52","10","21110","BCL2,MET,MYCN,NOTCH1,BMP7,VEGFA,CXCL10,TGFB1,KDR,KRAS"
"GO:BP","neuron projection development","GO:0031175","false","0.000017067387767705137","4.767832944314962","990","52","15","21110","CDH1,GRM7,BCL2,RAB21,PTEN,BTG2,NOTCH1,BMP7,VIM,HPRT1,MMP2,VEGFA,ELAVL4,KLF4,CUX1"
"GO:BP","epithelial cell proliferation","GO:0050673","false","0.000018200744508230272","4.739910846674103","449","52","11","21110","CDK4,MYCN,SIRT1,NOTCH1,ADAM17,CD34,BAX,VEGFA,STAT3,TGFB1,KDR"
"GO:BP","reproductive process","GO:0022414","false","0.000018430228974999285","4.734469269123794","1521","52","18","21110","BCL2,CDC25A,CCNE1,SIRT1,NOTCH1,E2F1,BMP7,XRN2,BAX,MMP2,VEGFA,MMP9,TGFB1,SIRT2,EIF5A2,STAU1,KDR,IL1B"
"GO:BP","regulation of cyclin-dependent protein serine/threonine kinase activity","GO:0000079","false","0.000018709688180466145","4.727933450481357","111","52","7","21110","CCND3,CDC25A,PTEN,CCNE1,CCNG1,ADAM17,CDKN2A"
